EC,LITERATURE,PubMedID
3.1.1.1,171001,
3.1.1.1,652371,
3.1.1.1,680960,
3.1.1.1,650921,
3.1.1.1,713766,
3.1.1.1,719146,
3.1.1.1,170978,
3.1.1.1,650765,
3.1.1.1,649334,
3.1.1.1,692396,
3.1.1.1,651506,
3.1.1.1,171025,
3.1.1.1,170989,
3.1.1.1,692927,
3.1.1.1,170988,
3.1.1.1,710129,
3.1.1.1,750445,
3.1.1.1,713872,
3.1.1.1,693813,
3.1.1.1,729631,
3.1.1.1,651369,
3.1.1.1,679013,
3.1.1.1,693586,
3.1.1.1,668442,
3.1.1.1,170991,
3.1.1.1,669146,
3.1.1.1,710688,
3.1.1.1,729359,
3.1.1.1,678865,
3.1.1.1,171023,
3.1.1.1,171014,
3.1.1.1,665633,
3.1.1.1,690859,
3.1.1.105,748729,
3.1.1.106,751030,
3.1.1.109,754653,
3.1.1.11,653562,
3.1.1.11,681639,
3.1.1.11,751232,
3.1.1.11,701983,
3.1.1.11,764696,
3.1.1.11,693695,
3.1.1.11,694840,
3.1.1.11,751233,
3.1.1.112,752576,
3.1.1.116,761578,
3.1.1.117,"760447,761076",
3.1.1.13,665983,
3.1.1.13,80838,
3.1.1.13,715392,
3.1.1.13,133849,
3.1.1.13,133832,
3.1.1.13,133835,
3.1.1.13,133829,
3.1.1.13,133861,
3.1.1.13,133856,
3.1.1.13,133839,
3.1.1.13,133862,
3.1.1.13,133844,
3.1.1.13,664196,
3.1.1.13,664194,
3.1.1.14,667021,
3.1.1.14,80731,
3.1.1.14,80751,
3.1.1.14,665784,
3.1.1.14,80749,
3.1.1.14,80727,
3.1.1.14,80732,
3.1.1.14,728862,
3.1.1.14,80747,
3.1.1.14,653048,
3.1.1.14,80750,
3.1.1.14,80738,
3.1.1.15,750559,
3.1.1.17,693673,
3.1.1.17,80762,
3.1.1.17,666757,
3.1.1.17,691393,
3.1.1.17,80763,
3.1.1.19,80775,
3.1.1.2,713914,
3.1.1.2,35206,
3.1.1.2,652628,
3.1.1.2,653436,
3.1.1.2,35203,
3.1.1.2,35200,
3.1.1.2,693586,
3.1.1.2,681730,
3.1.1.2,692124,
3.1.1.2,35212,
3.1.1.2,650953,
3.1.1.2,729013,
3.1.1.2,664184,
3.1.1.2,664885,
3.1.1.2,707214,
3.1.1.2,690419,
3.1.1.2,715735,
3.1.1.2,694871,
3.1.1.2,35204,
3.1.1.2,652704,
3.1.1.2,663985,
3.1.1.2,670788,
3.1.1.20,665888,
3.1.1.20,665026,
3.1.1.20,94255,
3.1.1.20,94250,
3.1.1.20,94257,
3.1.1.20,709504,
3.1.1.20,714873,
3.1.1.20,695165,
3.1.1.20,713805,
3.1.1.20,651740,
3.1.1.20,94258,
3.1.1.20,729424,
3.1.1.20,715876,
3.1.1.20,710692,
3.1.1.20,716807,
3.1.1.20,715957,
3.1.1.20,691358,
3.1.1.20,750078,
3.1.1.20,730351,
3.1.1.20,650670,
3.1.1.20,679481,
3.1.1.20,749446,
3.1.1.20,94245,
3.1.1.20,751536,
3.1.1.20,682987,
3.1.1.20,680530,
3.1.1.20,750775,
3.1.1.20,677782,
3.1.1.20,729361,
3.1.1.20,709672,
3.1.1.20,717002,
3.1.1.20,678758,
3.1.1.20,679945,
3.1.1.22,664692,
3.1.1.22,80776,
3.1.1.22,80779,
3.1.1.22,80777,
3.1.1.22,651368,
3.1.1.22,650922,
3.1.1.22,80778,
3.1.1.23,94267,
3.1.1.23,730424,
3.1.1.23,651765,
3.1.1.23,94273,
3.1.1.23,653724,
3.1.1.23,730423,
3.1.1.23,693868,
3.1.1.23,729232,
3.1.1.23,708098,
3.1.1.23,664468,
3.1.1.23,707916,
3.1.1.23,691792,
3.1.1.23,707331,
3.1.1.23,751860,
3.1.1.24,"2972,3661",
3.1.1.25,650953,
3.1.1.25,650606,
3.1.1.25,713789,
3.1.1.25,94286,
3.1.1.25,649767,
3.1.1.25,663985,
3.1.1.25,715735,
3.1.1.25,670788,
3.1.1.26,94297,
3.1.1.26,94295,
3.1.1.26,94299,
3.1.1.26,94291,
3.1.1.26,94293,
3.1.1.26,94292,
3.1.1.26,94294,
3.1.1.27,80781,
3.1.1.27,80780,
3.1.1.28,80786,
3.1.1.28,80782,
3.1.1.28,649489,
3.1.1.28,80785,
3.1.1.29,730882,
3.1.1.29,653741,
3.1.1.29,648114,
3.1.1.29,648107,
3.1.1.3,713788,
3.1.1.3,681253,
3.1.1.3,664172,
3.1.1.3,80838,
3.1.1.3,730027,
3.1.1.3,713808,
3.1.1.3,691764,
3.1.1.3,679881,
3.1.1.3,653692,
3.1.1.3,650654,
3.1.1.3,715063,
3.1.1.3,692415,
3.1.1.3,690785,
3.1.1.3,653203,
3.1.1.3,677300,
3.1.1.3,714870,
3.1.1.3,691095,
3.1.1.3,678010,
3.1.1.3,714489,
3.1.1.3,652958,
3.1.1.3,682608,
3.1.1.3,691405,
3.1.1.3,682643,
3.1.1.3,692424,
3.1.1.3,682607,
3.1.1.3,694844,
3.1.1.3,690498,
3.1.1.3,651516,
3.1.1.3,681046,
3.1.1.3,653521,
3.1.1.3,651018,
3.1.1.3,80839,
3.1.1.3,665729,
3.1.1.3,666216,
3.1.1.3,80855,
3.1.1.3,80851,
3.1.1.31,80869,
3.1.1.31,80876,
3.1.1.31,80870,
3.1.1.31,"80870,80874",
3.1.1.32,133898,
3.1.1.32,94322,
3.1.1.32,664591,
3.1.1.32,94324,
3.1.1.34,80915,
3.1.1.34,80906,
3.1.1.34,749916,
3.1.1.34,652405,
3.1.1.34,80921,
3.1.1.34,80888,
3.1.1.35,730943,
3.1.1.35,651167,
3.1.1.35,651069,
3.1.1.35,649404,
3.1.1.35,652955,
3.1.1.39,"80926,80927",
3.1.1.4,716961,
3.1.1.4,133892,
3.1.1.4,693127,
3.1.1.4,133868,
3.1.1.4,681856,
3.1.1.4,663618,
3.1.1.4,133898,
3.1.1.4,133897,
3.1.1.4,133876,
3.1.1.4,652263,
3.1.1.4,714775,
3.1.1.4,653031,
3.1.1.4,752299,
3.1.1.4,133877,
3.1.1.4,653999,
3.1.1.4,133875,
3.1.1.4,133884,
3.1.1.4,653230,
3.1.1.4,133874,
3.1.1.4,133881,
3.1.1.4,664095,
3.1.1.4,133883,
3.1.1.4,729340,
3.1.1.4,716965,
3.1.1.4,133906,
3.1.1.4,709862,
3.1.1.4,133914,
3.1.1.4,714355,
3.1.1.40,80930,
3.1.1.40,80929,
3.1.1.41,747164,
3.1.1.41,"170664,170666,170667",
3.1.1.41,170677,
3.1.1.41,649397,
3.1.1.41,170668,
3.1.1.41,170665,
3.1.1.41,649401,
3.1.1.41,170675,
3.1.1.41,677538,
3.1.1.41,"170666,170667",
3.1.1.41,752071,
3.1.1.41,170667,
3.1.1.42,751883,
3.1.1.42,749780,
3.1.1.42,80931,
3.1.1.42,671497,
3.1.1.43,80936,
3.1.1.43,674752,
3.1.1.45,"94361,94365",
3.1.1.45,94365,
3.1.1.45,"3634,94350,94365",
3.1.1.45,704653,
3.1.1.45,"3634,94350,94365",
3.1.1.47,80941,
3.1.1.47,669511,
3.1.1.47,80945,
3.1.1.47,80950,
3.1.1.47,80958,
3.1.1.47,80944,
3.1.1.47,678549,
3.1.1.47,653094,
3.1.1.47,653695,
3.1.1.47,653704,
3.1.1.47,715638,
3.1.1.48,80959,
3.1.1.48,673415,
3.1.1.49,682385,
3.1.1.49,80961,
3.1.1.49,80962,
3.1.1.49,80960,
3.1.1.5,94379,
3.1.1.5,692326,
3.1.1.5,649683,
3.1.1.5,705906,
3.1.1.5,94386,
3.1.1.5,707548,
3.1.1.5,94400,
3.1.1.5,94390,
3.1.1.5,94389,
3.1.1.5,94371,
3.1.1.5,729689,
3.1.1.5,663851,
3.1.1.5,94383,
3.1.1.5,94401,
3.1.1.5,94373,
3.1.1.5,94381,
3.1.1.5,94375,
3.1.1.50,94402,
3.1.1.50,"94403,94404",
3.1.1.52,80966,
3.1.1.53,750712,
3.1.1.53,698132,
3.1.1.53,"94408,94410",
3.1.1.53,94408,
3.1.1.53,653421,
3.1.1.53,"94408,94410",
3.1.1.53,94417,
3.1.1.53,"94408,94410",
3.1.1.54,644087,
3.1.1.55,646021,
3.1.1.55,170989,
3.1.1.55,646024,
3.1.1.55,715638,
3.1.1.56,80990,
3.1.1.56,646032,
3.1.1.56,646034,
3.1.1.56,170978,
3.1.1.57,643840,
3.1.1.57,655061,
3.1.1.58,646039,
3.1.1.58,646038,
3.1.1.59,651500,
3.1.1.59,23476,
3.1.1.59,23483,
3.1.1.59,23478,
3.1.1.59,23479,
3.1.1.59,23481,
3.1.1.59,750396,
3.1.1.59,651512,
3.1.1.59,23474,
3.1.1.6,699069,
3.1.1.6,653087,
3.1.1.6,23597,
3.1.1.6,695758,
3.1.1.6,730850,
3.1.1.6,23601,
3.1.1.6,23600,
3.1.1.6,701417,
3.1.1.6,650815,
3.1.1.6,35233,
3.1.1.6,35230,
3.1.1.6,35231,
3.1.1.6,35244,
3.1.1.6,35242,
3.1.1.6,666086,
3.1.1.6,35236,
3.1.1.60,750753,
3.1.1.61,646053,
3.1.1.61,646046,
3.1.1.63,170654,
3.1.1.63,170637,
3.1.1.63,170640,
3.1.1.64,170654,
3.1.1.64,170640,
3.1.1.64,170636,
3.1.1.64,730062,
3.1.1.67,646062,
3.1.1.67,646065,
3.1.1.67,679736,
3.1.1.67,646068,
3.1.1.67,646079,
3.1.1.67,646063,
3.1.1.67,750329,
3.1.1.68,742542,
3.1.1.68,750559,
3.1.1.7,751211,
3.1.1.7,650215,
3.1.1.7,651505,
3.1.1.7,752305,
3.1.1.7,708730,
3.1.1.7,713996,
3.1.1.7,692785,
3.1.1.7,663746,
3.1.1.7,114134,
3.1.1.7,713976,
3.1.1.7,114136,
3.1.1.7,729091,
3.1.1.7,651010,
3.1.1.7,682923,
3.1.1.7,715174,
3.1.1.7,716835,
3.1.1.7,728999,
3.1.1.7,751802,
3.1.1.7,715182,
3.1.1.7,666973,
3.1.1.7,743326,
3.1.1.7,653806,
3.1.1.7,666536,
3.1.1.7,680690,
3.1.1.7,664028,
3.1.1.7,666537,
3.1.1.7,729567,
3.1.1.7,716986,
3.1.1.7,665435,
3.1.1.7,664328,
3.1.1.7,730711,
3.1.1.7,730996,
3.1.1.7,114198,
3.1.1.7,114178,
3.1.1.7,664578,
3.1.1.7,750566,
3.1.1.7,666286,
3.1.1.7,750357,
3.1.1.7,114141,
3.1.1.7,664581,
3.1.1.7,679339,
3.1.1.7,714851,
3.1.1.7,650742,
3.1.1.7,749733,
3.1.1.7,752315,
3.1.1.7,114176,
3.1.1.7,114182,
3.1.1.7,750356,
3.1.1.7,730148,
3.1.1.7,750216,
3.1.1.7,666633,
3.1.1.7,694975,
3.1.1.7,666538,
3.1.1.7,654021,
3.1.1.7,649718,
3.1.1.7,715185,
3.1.1.7,114184,
3.1.1.7,679345,
3.1.1.7,114133,
3.1.1.7,679347,
3.1.1.7,692653,
3.1.1.7,680122,
3.1.1.7,682222,
3.1.1.7,114188,
3.1.1.70,643849,
3.1.1.71,23590,
3.1.1.72,23597,
3.1.1.72,741674,
3.1.1.72,729027,
3.1.1.72,742926,
3.1.1.72,650705,
3.1.1.72,752117,
3.1.1.72,751478,
3.1.1.72,35242,
3.1.1.72,731027,
3.1.1.72,679915,
3.1.1.72,664492,
3.1.1.72,23600,
3.1.1.72,713864,
3.1.1.73,208313,
3.1.1.73,208310,
3.1.1.73,699282,
3.1.1.73,670919,
3.1.1.73,667181,
3.1.1.73,730768,
3.1.1.73,710685,
3.1.1.73,670762,
3.1.1.73,667245,
3.1.1.73,208316,
3.1.1.73,715317,
3.1.1.73,708756,
3.1.1.73,"208302,208305",
3.1.1.73,208304,
3.1.1.73,668448,
3.1.1.73,677734,
3.1.1.73,208307,
3.1.1.73,208317,
3.1.1.73,679840,
3.1.1.73,208301,
3.1.1.73,729012,
3.1.1.73,729875,
3.1.1.73,208308,
3.1.1.73,667274,
3.1.1.73,667461,
3.1.1.73,208305,
3.1.1.73,"208300,208302,208305",
3.1.1.73,730136,
3.1.1.73,208303,
3.1.1.73,208302,
3.1.1.73,680323,
3.1.1.74,708872,
3.1.1.74,208324,
3.1.1.74,208318,
3.1.1.74,730094,
3.1.1.74,752014,
3.1.1.74,752082,
3.1.1.74,729077,
3.1.1.74,208331,
3.1.1.74,691941,
3.1.1.74,678741,
3.1.1.75,729068,
3.1.1.75,664692,
3.1.1.75,690598,
3.1.1.75,715187,
3.1.1.76,729063,
3.1.1.76,665202,
3.1.1.77,246547,
3.1.1.77,246554,
3.1.1.77,246549,
3.1.1.77,246545,
3.1.1.78,638949,
3.1.1.78,638950,
3.1.1.79,655960,
3.1.1.79,706584,
3.1.1.79,664085,
3.1.1.79,654572,
3.1.1.79,654564,
3.1.1.79,133829,
3.1.1.79,646086,
3.1.1.79,690779,
3.1.1.79,654765,
3.1.1.79,665729,
3.1.1.8,94445,
3.1.1.8,714121,
3.1.1.8,94434,
3.1.1.8,94451,
3.1.1.8,665855,
3.1.1.8,650659,
3.1.1.8,665304,
3.1.1.8,666699,
3.1.1.8,665004,
3.1.1.8,679238,
3.1.1.8,35207,
3.1.1.8,94444,
3.1.1.8,654021,
3.1.1.8,679345,
3.1.1.8,649707,
3.1.1.8,94440,
3.1.1.8,649786,
3.1.1.8,681741,
3.1.1.8,706828,
3.1.1.8,750357,
3.1.1.8,751209,
3.1.1.8,750566,
3.1.1.8,94446,
3.1.1.8,750216,
3.1.1.8,651010,
3.1.1.8,705921,
3.1.1.80,663190,
3.1.1.81,749995,
3.1.1.81,751959,
3.1.1.81,"749517,752232",
3.1.1.82,676599,
3.1.1.82,676447,
3.1.1.82,676327,
3.1.1.82,676449,
3.1.1.82,700621,
3.1.1.84,171019,
3.1.1.84,716276,
3.1.1.84,698540,
3.1.1.84,695729,
3.1.1.93,720062,
3.1.1.95,721698,
3.1.1.B10,735427,
3.1.1.B10,735472,
3.1.1.B12,762593,
3.1.11.1,133944,
3.1.11.1,133945,
3.1.11.2,133957,
3.1.11.2,133974,
3.1.11.3,133979,
3.1.11.5,133998,
3.1.11.5,134022,
3.1.11.5,134021,
3.1.11.5,134018,
3.1.11.5,134019,
3.1.13.1,134049,
3.1.13.1,656710,
3.1.13.2,663626,
3.1.13.3,134083,
3.1.13.3,134085,
3.1.13.3,134081,
3.1.13.4,134089,
3.1.13.4,677823,
3.1.13.4,677976,
3.1.15.1,653040,
3.1.15.1,134111,
3.1.15.1,134112,
3.1.15.1,134114,
3.1.16.1,134139,
3.1.16.1,134138,
3.1.16.1,134141,
3.1.16.1,134151,
3.1.16.1,682204,
3.1.2.1,94476,
3.1.2.1,94475,
3.1.2.1,94469,
3.1.2.1,94488,
3.1.2.1,650340,
3.1.2.1,651098,
3.1.2.1,94493,
3.1.2.1,94471,
3.1.2.10,80970,
3.1.2.11,80976,
3.1.2.11,5360,
3.1.2.12,682300,
3.1.2.12,80993,
3.1.2.12,649455,
3.1.2.12,653549,
3.1.2.12,"80982,80987",
3.1.2.12,80985,
3.1.2.12,80986,
3.1.2.12,"80982,80987",
3.1.2.14,23905,
3.1.2.14,81006,
3.1.2.14,653566,
3.1.2.14,716463,
3.1.2.14,80998,
3.1.2.14,653557,
3.1.2.14,666658,
3.1.2.16,643850,
3.1.2.17,"643853,643854",
3.1.2.17,643853,
3.1.2.18,646111,
3.1.2.19,646111,
3.1.2.2,646180,
3.1.2.2,646153,
3.1.2.2,646188,
3.1.2.2,646165,
3.1.2.2,646200,
3.1.2.2,646166,
3.1.2.2,646176,
3.1.2.2,646139,
3.1.2.2,646179,
3.1.2.2,679724,
3.1.2.2,646143,
3.1.2.2,646195,
3.1.2.2,646145,
3.1.2.2,646168,
3.1.2.2,646120,
3.1.2.2,"646121,646140",
3.1.2.2,646129,
3.1.2.2,646128,
3.1.2.2,646125,
3.1.2.2,646175,
3.1.2.2,646167,
3.1.2.2,646140,
3.1.2.2,646126,
3.1.2.2,80791,
3.1.2.2,"80783,171023",
3.1.2.2,646161,
3.1.2.2,80783,
3.1.2.2,646156,
3.1.2.2,751271,
3.1.2.20,665707,
3.1.2.20,646180,
3.1.2.20,646153,
3.1.2.20,646188,
3.1.2.20,646165,
3.1.2.20,646200,
3.1.2.20,646166,
3.1.2.20,646176,
3.1.2.20,679739,
3.1.2.20,646139,
3.1.2.20,646179,
3.1.2.20,646143,
3.1.2.20,646195,
3.1.2.20,646145,
3.1.2.20,646168,
3.1.2.20,646120,
3.1.2.20,"646121,646140",
3.1.2.20,646129,
3.1.2.20,646128,
3.1.2.20,646125,
3.1.2.20,646175,
3.1.2.20,646167,
3.1.2.20,646140,
3.1.2.20,646126,
3.1.2.20,80791,
3.1.2.20,"80783,171023",
3.1.2.20,646161,
3.1.2.20,80783,
3.1.2.20,646156,
3.1.2.20,679724,
3.1.2.21,23905,
3.1.2.21,23907,
3.1.2.21,23906,
3.1.2.22,707548,
3.1.2.22,23920,
3.1.2.22,23916,
3.1.2.22,651450,
3.1.2.25,653136,
3.1.2.27,660497,
3.1.2.27,659659,
3.1.2.3,665676,
3.1.2.4,653127,
3.1.2.4,710261,
3.1.2.5,81014,
3.1.2.6,134193,
3.1.2.6,134167,
3.1.2.6,134187,
3.1.2.6,652537,
3.1.2.6,663972,
3.1.2.6,664886,
3.1.2.6,653833,
3.1.2.6,134177,
3.1.2.6,134194,
3.1.2.6,"37413,134180",
3.1.2.6,134161,
3.1.2.6,134186,
3.1.2.6,"37413,134180",
3.1.2.6,694072,
3.1.2.6,"134166,134171",
3.1.2.6,134180,
3.1.2.6,750811,
3.1.2.6,651104,
3.1.2.6,"37413,134180",
3.1.2.6,"37413,134180",
3.1.2.6,"37413,134180",
3.1.2.6,134174,
3.1.2.6,134184,
3.1.2.6,663881,
3.1.2.6,134170,
3.1.2.6,"37413,134180",
3.1.2.6,"37413,134180",
3.1.2.6,"37413,134180",
3.1.2.6,"37413,134180",
3.1.2.7,666647,
3.1.21.3,650837,
3.1.21.9,682182,
3.1.26.11,678248,
3.1.26.11,666048,
3.1.26.11,441610,
3.1.26.11,441611,
3.1.26.11,441613,
3.1.26.11,441619,
3.1.26.11,441616,
3.1.26.11,664743,
3.1.26.12,710001,
3.1.26.3,134350,
3.1.26.3,134358,
3.1.26.4,726556,
3.1.26.4,134406,
3.1.26.4,664911,
3.1.26.4,134403,
3.1.26.4,714962,
3.1.26.4,715036,
3.1.26.4,134399,
3.1.26.4,134367,
3.1.26.4,657287,
3.1.26.4,655904,
3.1.26.4,729702,
3.1.26.5,134458,
3.1.26.5,134456,
3.1.26.5,134459,
3.1.26.5,692220,
3.1.26.5,680594,
3.1.26.5,134442,
3.1.26.5,134430,
3.1.26.5,134413,
3.1.26.9,134480,
3.1.27.8,24268,
3.1.3.1,94616,
3.1.3.1,707746,
3.1.3.1,94603,
3.1.3.1,693963,
3.1.3.1,695120,
3.1.3.1,692059,
3.1.3.1,651349,
3.1.3.1,681634,
3.1.3.1,650752,
3.1.3.1,690500,
3.1.3.1,677294,
3.1.3.1,94587,
3.1.3.1,681341,
3.1.3.1,94571,
3.1.3.1,651385,
3.1.3.1,713744,
3.1.3.1,716980,
3.1.3.1,679939,
3.1.3.1,654022,
3.1.3.1,692420,
3.1.3.1,664214,
3.1.3.1,679942,
3.1.3.1,650744,
3.1.3.1,715915,
3.1.3.1,713697,
3.1.3.1,681822,
3.1.3.1,714329,
3.1.3.1,706940,
3.1.3.1,750048,
3.1.3.1,653584,
3.1.3.1,692734,
3.1.3.1,650882,
3.1.3.1,699821,
3.1.3.1,664434,
3.1.3.1,691182,
3.1.3.1,652952,
3.1.3.1,649342,
3.1.3.1,727543,
3.1.3.1,710262,
3.1.3.1,"94573,94616",
3.1.3.1,"94573,94616",
3.1.3.1,94640,
3.1.3.1,94608,
3.1.3.1,"94573,94616",
3.1.3.1,"94573,94616",
3.1.3.1,94634,
3.1.3.1,94605,
3.1.3.1,"94573,94616",
3.1.3.1,"94573,94616",
3.1.3.1,94628,
3.1.3.1,94623,
3.1.3.1,94596,
3.1.3.1,94624,
3.1.3.1,94569,
3.1.3.1,94607,
3.1.3.1,94619,
3.1.3.1,94612,
3.1.3.1,94626,
3.1.3.1,"94573,94616",
3.1.3.1,94593,
3.1.3.1,94568,
3.1.3.1,94618,
3.1.3.1,94622,
3.1.3.1,94606,
3.1.3.1,94589,
3.1.3.1,94576,
3.1.3.1,94578,
3.1.3.1,94577,
3.1.3.1,"94573,94616",
3.1.3.10,134576,
3.1.3.10,749654,
3.1.3.10,704914,
3.1.3.100,737016,
3.1.3.100,737294,
3.1.3.102,209924,
3.1.3.102,738425,
3.1.3.104,738056,
3.1.3.106,730152,
3.1.3.106,752696,
3.1.3.106,755044,
3.1.3.106,754084,
3.1.3.11,650448,
3.1.3.11,679849,
3.1.3.11,653763,
3.1.3.11,692801,
3.1.3.11,666587,
3.1.3.11,666269,
3.1.3.11,752266,
3.1.3.11,692136,
3.1.3.11,705891,
3.1.3.11,730360,
3.1.3.11,713798,
3.1.3.11,747723,
3.1.3.11,653554,
3.1.3.11,752149,
3.1.3.11,664130,
3.1.3.11,749477,
3.1.3.11,649288,
3.1.3.11,651666,
3.1.3.11,663892,
3.1.3.11,170801,
3.1.3.11,170788,
3.1.3.11,170746,
3.1.3.11,170750,
3.1.3.11,170749,
3.1.3.11,170803,
3.1.3.11,170763,
3.1.3.11,170796,
3.1.3.11,170730,
3.1.3.11,170721,
3.1.3.11,170790,
3.1.3.11,170752,
3.1.3.11,170754,
3.1.3.11,170761,
3.1.3.11,170751,
3.1.3.11,134825,
3.1.3.11,170736,
3.1.3.11,170756,
3.1.3.11,170748,
3.1.3.11,170732,
3.1.3.11,170792,
3.1.3.11,"170734,170771",
3.1.3.11,170795,
3.1.3.11,170737,
3.1.3.11,"170737,170747",
3.1.3.11,"170737,170747",
3.1.3.11,"170737,170747",
3.1.3.11,170734,
3.1.3.11,170771,
3.1.3.11,170772,
3.1.3.12,750320,
3.1.3.12,134587,
3.1.3.12,675853,
3.1.3.12,730106,
3.1.3.12,134586,
3.1.3.12,658670,
3.1.3.12,652396,
3.1.3.12,687429,
3.1.3.15,170814,
3.1.3.15,170821,
3.1.3.15,5537,
3.1.3.15,5531,
3.1.3.15,170817,
3.1.3.15,5535,
3.1.3.15,170822,
3.1.3.16,725966,
3.1.3.16,665391,
3.1.3.16,655893,
3.1.3.16,134600,
3.1.3.16,134669,
3.1.3.16,656084,
3.1.3.16,134668,
3.1.3.16,134618,
3.1.3.16,134606,
3.1.3.16,94882,
3.1.3.16,134610,
3.1.3.16,655670,
3.1.3.16,134663,
3.1.3.16,134672,
3.1.3.16,134626,
3.1.3.16,134597,
3.1.3.16,134671,
3.1.3.16,134641,
3.1.3.16,654567,
3.1.3.18,35349,
3.1.3.18,750563,
3.1.3.18,652200,
3.1.3.18,35343,
3.1.3.18,35346,
3.1.3.18,35336,
3.1.3.18,35338,
3.1.3.18,35341,
3.1.3.19,94707,
3.1.3.2,691316,
3.1.3.2,134739,
3.1.3.2,691295,
3.1.3.2,134787,
3.1.3.2,134722,
3.1.3.2,651405,
3.1.3.2,651143,
3.1.3.2,134800,
3.1.3.2,134713,
3.1.3.2,134726,
3.1.3.2,134741,
3.1.3.2,729451,
3.1.3.2,653570,
3.1.3.2,134759,
3.1.3.2,134803,
3.1.3.2,134771,
3.1.3.2,134729,
3.1.3.2,134717,
3.1.3.2,134783,
3.1.3.2,134714,
3.1.3.2,666670,
3.1.3.2,751942,
3.1.3.2,664392,
3.1.3.2,665209,
3.1.3.2,691171,
3.1.3.2,715888,
3.1.3.2,134749,
3.1.3.2,649508,
3.1.3.2,664662,
3.1.3.2,717266,
3.1.3.2,134757,
3.1.3.2,752153,
3.1.3.2,729944,
3.1.3.2,134743,
3.1.3.2,134721,
3.1.3.2,649340,
3.1.3.2,729843,
3.1.3.2,713973,
3.1.3.2,694582,
3.1.3.2,713726,
3.1.3.2,752152,
3.1.3.2,751234,
3.1.3.2,679941,
3.1.3.2,664256,
3.1.3.2,651546,
3.1.3.2,649089,
3.1.3.2,134751,
3.1.3.2,650867,
3.1.3.2,666338,
3.1.3.2,666337,
3.1.3.2,653439,
3.1.3.2,716136,
3.1.3.2,649343,
3.1.3.2,716623,
3.1.3.2,713725,
3.1.3.2,701794,
3.1.3.2,134720,
3.1.3.2,677425,
3.1.3.2,134752,
3.1.3.2,134765,
3.1.3.2,703400,
3.1.3.2,134734,
3.1.3.2,134705,
3.1.3.2,134731,
3.1.3.2,134696,
3.1.3.2,134762,
3.1.3.2,664921,
3.1.3.2,682436,
3.1.3.2,134688,
3.1.3.2,134708,
3.1.3.2,702832,
3.1.3.2,134753,
3.1.3.2,134712,
3.1.3.2,134723,
3.1.3.2,134744,
3.1.3.2,134738,
3.1.3.2,134691,
3.1.3.2,134773,
3.1.3.2,134719,
3.1.3.2,706063,
3.1.3.2,134779,
3.1.3.2,134760,
3.1.3.2,134786,
3.1.3.2,134730,
3.1.3.2,134736,
3.1.3.2,"134708,134775",
3.1.3.2,134756,
3.1.3.2,680990,
3.1.3.2,134768,
3.1.3.2,134697,
3.1.3.2,134707,
3.1.3.2,134775,
3.1.3.2,134793,
3.1.3.2,134699,
3.1.3.2,134742,
3.1.3.2,682668,
3.1.3.2,134710,
3.1.3.2,"134750,134769",
3.1.3.2,134778,
3.1.3.2,134746,
3.1.3.2,702777,
3.1.3.2,134735,
3.1.3.2,"134708,134775",
3.1.3.2,134727,
3.1.3.2,134766,
3.1.3.2,680994,
3.1.3.2,134725,
3.1.3.2,134724,
3.1.3.2,134702,
3.1.3.2,716486,
3.1.3.2,730629,
3.1.3.20,81024,
3.1.3.20,81023,
3.1.3.21,81033,
3.1.3.21,682390,
3.1.3.21,81030,
3.1.3.21,81025,
3.1.3.21,729762,
3.1.3.21,81031,
3.1.3.22,653107,
3.1.3.22,94720,
3.1.3.22,94714,
3.1.3.22,94719,
3.1.3.23,94723,
3.1.3.23,750977,
3.1.3.23,94727,
3.1.3.24,114208,
3.1.3.24,653641,
3.1.3.24,114210,
3.1.3.24,729755,
3.1.3.24,114202,
3.1.3.24,653571,
3.1.3.24,114200,
3.1.3.25,666523,
3.1.3.25,114218,
3.1.3.25,114215,
3.1.3.25,114233,
3.1.3.25,114217,
3.1.3.25,114211,
3.1.3.25,114219,
3.1.3.25,653807,
3.1.3.25,114237,
3.1.3.25,663892,
3.1.3.25,678426,
3.1.3.25,682468,
3.1.3.25,114220,
3.1.3.25,114243,
3.1.3.25,"114225,114242",
3.1.3.25,114242,
3.1.3.25,114244,
3.1.3.25,586935,
3.1.3.25,114224,
3.1.3.25,749477,
3.1.3.25,649972,
3.1.3.25,114221,
3.1.3.25,3684,
3.1.3.25,649723,
3.1.3.25,649506,
3.1.3.26,651559,
3.1.3.26,653451,
3.1.3.26,653518,
3.1.3.26,94800,
3.1.3.26,692418,
3.1.3.26,94791,
3.1.3.26,650907,
3.1.3.26,94789,
3.1.3.26,94792,
3.1.3.26,94793,
3.1.3.26,751528,
3.1.3.26,94778,
3.1.3.26,"649584,649622",
3.1.3.26,94806,
3.1.3.26,650588,
3.1.3.26,94803,
3.1.3.26,649622,
3.1.3.26,"94781,650907",
3.1.3.26,692810,
3.1.3.26,693595,
3.1.3.26,682314,
3.1.3.26,750979,
3.1.3.26,94790,
3.1.3.26,94799,
3.1.3.26,664426,
3.1.3.26,751544,
3.1.3.26,94782,
3.1.3.26,650923,
3.1.3.26,751304,
3.1.3.26,692807,
3.1.3.26,94777,
3.1.3.26,650693,
3.1.3.26,751235,
3.1.3.26,751302,
3.1.3.26,694103,
3.1.3.26,752009,
3.1.3.26,679549,
3.1.3.26,94796,
3.1.3.26,751361,
3.1.3.26,680313,
3.1.3.26,679385,
